,Dokumen1,Dokumen2,Dokumen3,Dokumen4,Dokumen5
percik,0.0,0.0,0.0,0.011416277092118692,0.0
perempuan,0.0,0.02001846666101936,0.0,0.0,0.0
pergi,0.04027121841576109,0.0,0.0,0.004605290237597755,0.0
perhintungan,0.0,0.0,0.0,0.005708138546059346,0.0
peri,0.0,0.0,0.0,0.005708138546059346,0.0
perintah,0.01671437456655035,0.013406600429155676,0.0,0.0038228069100964034,0.0
periode,0.020135609207880545,0.0,0.0,0.004605290237597755,0.0
peristiwa,0.01671437456655035,0.0,0.10377140190952569,0.01911403455048202,0.0
perlahan,0.0,0.0,0.0,0.005708138546059346,0.0
perlambang,0.0,0.0,0.0,0.005708138546059346,0.0
permanen,0.0249575686087148,0.0,0.0,0.0,0.0
permen,0.0,0.0,0.0,0.005708138546059346,0.0
pesa,0.0,0.0,0.0,0.011416277092118692,0.0
pesach,0.0,0.0,0.0,0.005708138546059346,0.0
pesakh,0.0,0.0,0.0,0.011416277092118692,0.0
pesakhc,0.0,0.0,0.0,0.005708138546059346,0.0
pesan,0.0,0.02001846666101936,0.0,0.0,0.0
petrus,0.060406827623641635,0.01615077285559461,0.0,0.0,0.0
philharmoniker,0.0,0.0,0.0,0.005708138546059346,0.0
pilatus,0.1497454116522888,0.0,0.0,0.0,0.0
pilih,0.0,0.0,0.0,0.0,0.021619189821103717
pimpin,0.0,0.01615077285559461,0.0,0.00921058047519551,0.0
pindah,0.0,0.04845231856678383,0.0,0.00921058047519551,0.0
pinjam,0.0,0.0,0.0,0.005708138546059346,0.0
pintu,0.0,0.0,0.0,0.005708138546059346,0.0
pisah,0.0,0.0,0.0,0.005708138546059346,0.0
plural,0.0,0.0,0.0,0.011416277092118692,0.0
pokok,0.0,0.0,0.0,0.005708138546059346,0.0
polandia,0.0,0.0,0.0,0.011416277092118692,0.0
pontius,0.0499151372174296,0.0,0.0,0.0,0.0
populasi,0.0,0.0,0.0,0.005708138546059346,0.0
populer,0.0,0.0,0.0,0.028540692730296732,0.0
porsi,0.0,0.01615077285559461,0.0,0.0,0.017442226222178066
prancis,0.0,0.0,0.0,0.028540692730296732,0.0
prapaskah,0.0,0.0,0.0,0.0,0.06485756946331116
presbiterian,0.0,0.02001846666101936,0.0,0.0,0.0
pribadi,0.0,0.0,0.0,0.0,0.06485756946331116
proklamasi,0.0,0.0,0.0,0.005708138546059346,0.0
proses,0.0,0.04003693332203872,0.0,0.0,0.0
prosesi,0.0,0.0,0.0312530449088076,0.041447612138379795,0.0
protestan,0.0,0.0,0.0,0.011416277092118692,0.0
provinsi,0.0,0.0,0.0,0.011416277092118692,0.0
pskov,0.0,0.02001846666101936,0.0,0.0,0.0
puasa,0.0,0.0,0.0,0.023026451187988774,0.40117120311009546
puji,0.0,0.0,0.0,0.005708138546059346,0.0
puluh,0.0,0.0,0.0,0.03995696982241542,0.0
puncak,0.0,0.0,0.0,0.013815870712793265,0.017442226222178066
purnama,0.060406827623641635,0.0,0.0,0.05986877308877082,0.0
putar,0.0,0.0,0.0,0.03424883127635608,0.0
putih,0.0,0.1615077285559461,0.0,0.02763174142558653,0.0
putus,0.0,0.0,0.0,0.028540692730296732,0.0
puy,0.0,0.0,0.0,0.005708138546059346,0.0
quartodeciman,0.0,0.0,0.0,0.005708138546059346,0.0
ques,0.0,0.0,0.0,0.01712441563817804,0.0
rabu,0.01671437456655035,0.0,0.0,0.007645613820192807,0.08687174031105782
ragi,0.0,0.0,0.0,0.01712441563817804,0.0
raja,0.0998302744348592,0.0,0.0,0.0,0.0
raksasa,0.0,0.0,0.0,0.005708138546059346,0.0
rakyat,0.0249575686087148,0.0,0.0,0.0,0.0
rambut,0.0,0.02001846666101936,0.0,0.0,0.0
rasul,0.0,0.01615077285559461,0.0,0.00921058047519551,0.0
ratus,0.0,0.0,0.0,0.011416277092118692,0.0
raya,0.0,0.10150249436533547,0.043647887360758045,0.22511059818099857,0.024359748872083104
reformasi,0.0,0.01615077285559461,0.0,0.013815870712793265,0.0
registrasi,0.0,0.0,0.038737343603070074,0.0,0.0
rekomendasi,0.0,0.0,0.0,0.0,0.021619189821103717
rela,0.0,0.0,0.0,0.005708138546059346,0.0
rendah,0.0,0.06005539998305808,0.0,0.0,0.0
resmi,0.0,0.06703300214577838,0.025942850477381423,0.007645613820192807,0.0
resurrectionis,0.0,0.0,0.0,0.01712441563817804,0.0
revisi,0.0,0.0,0.0,0.011416277092118692,0.0
rezurekcja,0.0,0.0,0.0,0.005708138546059346,0.0
rhein,0.0,0.0,0.0,0.005708138546059346,0.0
rhine,0.0,0.0,0.0,0.005708138546059346,0.0
riah,0.0,0.0,0.0,0.005708138546059346,0.0
ribu,0.0,0.0,0.0,0.022832554184237384,0.0
rinci,0.020135609207880545,0.0,0.0,0.0,0.017442226222178066
rincian,0.0249575686087148,0.0,0.0,0.0,0.0
ritme,0.0,0.02001846666101936,0.0,0.0,0.0
ritual,0.0,0.03230154571118922,0.0,0.00921058047519551,0.0
ritus,0.0,0.03230154571118922,0.0,0.02763174142558653,0.0
roberts,0.0,0.02001846666101936,0.0,0.0,0.0
roh,0.0,0.0,0.0,0.005708138546059346,0.0
rohani,0.0,0.0,0.0,0.004605290237597755,0.017442226222178066
rokok,0.0,0.0,0.0,0.0,0.04323837964220743
roma,0.0,0.033834164788445156,0.021823943680379022,0.05466971670109966,0.012179874436041552
roman,0.0,0.0,0.0,0.005708138546059346,0.0
romans,0.0,0.0,0.0,0.005708138546059346,0.0
romawi,0.04027121841576109,0.0,0.0,0.013815870712793265,0.0
roti,0.0,0.03230154571118922,0.0,0.03684232190078204,0.0
rotid,0.0,0.0,0.0,0.005708138546059346,0.0
ruang,0.0,0.0,0.0312530449088076,0.00921058047519551,0.0
rujuk,0.0,0.0,0.0312530449088076,0.004605290237597755,0.0
rumah,0.0,0.0,0.0,0.01712441563817804,0.0
rumus,0.0,0.0,0.0,0.005708138546059346,0.0
rupa,0.0,0.02681320085831135,0.0,0.06498771747163885,0.02895724677035261
rusia,0.0,0.0,0.0,0.01712441563817804,0.0
sabat,0.0,0.0,0.0,0.005708138546059346,0.0
sabbath,0.0,0.0,0.0,0.005708138546059346,0.0
sabda,0.0,0.02001846666101936,0.0,0.0,0.0
sabit,0.0249575686087148,0.0,0.0,0.0,0.0
sabtu,0.0,0.0,0.0,0.06849766255271215,0.0
sabtuminggu,0.0,0.02001846666101936,0.0,0.0,0.0
saji,0.0,0.0,0.0,0.022832554184237384,0.0
sakit,0.0,0.0,0.0,0.005708138546059346,0.0
sakral,0.0,0.0,0.0,0.005708138546059346,0.0
sakramen,0.0,0.04845231856678383,0.0,0.041447612138379795,0.0
saksi,0.0748727058261444,0.0,0.0,0.0,0.0
salah,0.028121317625538985,0.011278054929481718,0.0,0.019295194129799877,0.024359748872083104
salam,0.01671437456655035,0.02681320085831135,0.0,0.0038228069100964034,0.0
saleh,0.0,0.0,0.0,0.0,0.021619189821103717
salib,0.21090988219154239,0.011278054929481718,0.021823943680379022,0.019295194129799877,0.0
salju,0.0,0.0,0.038737343603070074,0.0,0.0
salubong,0.0,0.0,0.0,0.011416277092118692,0.0
salzburg,0.0,0.0,0.0,0.011416277092118692,0.0
salzburger,0.0,0.0,0.0,0.005708138546059346,0.0
sambung,0.0,0.0,0.0,0.005708138546059346,0.0
sambut,0.0,0.0,0.0,0.005708138546059346,0.0
samping,0.0,0.0,0.0,0.005708138546059346,0.0
samun,0.0249575686087148,0.0,0.0,0.0,0.0
sancto,0.0,0.0,0.0,0.005708138546059346,0.0
sang,0.0,0.0,0.0,0.01712441563817804,0.0
sangkal,0.04027121841576109,0.0,0.0,0.0,0.017442226222178066
sanhedrin,0.0249575686087148,0.0,0.0,0.0,0.0
santap,0.0,0.0,0.0,0.01712441563817804,0.0
sarap,0.0,0.0,0.0,0.0,0.021619189821103717
sarapanpagi,0.0,0.0,0.0,0.005708138546059346,0.0
sardis,0.0,0.0,0.0,0.005708138546059346,0.0
saudara,0.0,0.0,0.0,0.005708138546059346,0.0
saxon,0.0,0.0,0.0,0.005708138546059346,0.0
scha,0.0,0.0,0.0,0.005708138546059346,0.0
scholasticus,0.0,0.0,0.0,0.005708138546059346,0.0
sebar,0.0,0.0,0.0,0.01712441563817804,0.0
seder,0.0,0.0,0.0,0.011416277092118692,0.0
sederhana,0.0,0.0,0.0,0.011416277092118692,0.0
sedih,0.0249575686087148,0.0,0.0,0.0,0.0
sejarah,0.0,0.01615077285559461,0.0,0.004605290237597755,0.0
sejarawan,0.0,0.0,0.0,0.005708138546059346,0.0
sejati,0.0,0.0,0.0,0.004605290237597755,0.017442226222178066
sekolah,0.0,0.02001846666101936,0.0,0.0,0.0
sekularisasi,0.0,0.0,0.0,0.005708138546059346,0.0
sekuler,0.0,0.0,0.0,0.011416277092118692,0.0
sekutu,0.0,0.01615077285559461,0.0,0.004605290237597755,0.0
selamat,0.08054243683152218,0.0,0.0,0.00921058047519551,0.0
selandia,0.0,0.0,0.0,0.005708138546059346,0.0
selasa,0.0,0.0,0.0,0.005708138546059346,0.0
selatan,0.0,0.0,0.0,0.005708138546059346,0.0
selenggara,0.0,0.0,0.0,0.03424883127635608,0.0
selesai,0.0,0.01615077285559461,0.0,0.00921058047519551,0.0
selisih,0.0,0.0,0.0,0.011416277092118692,0.0
sembah,0.0,0.04003693332203872,0.0,0.0,0.0
sembunyi,0.0,0.0,0.0,0.005708138546059346,0.0
semi,0.0,0.0,0.0625060898176152,0.04605290237597755,0.0
semit,0.0,0.0,0.0,0.011416277092118692,0.0
sendu,0.0,0.0,0.0,0.005708138546059346,0.0
sengsara,0.0,0.0,0.15565710286428852,0.0038228069100964034,0.014478623385176305
senin,0.0,0.0,0.0,0.03424883127635608,0.0
sepakat,0.0,0.01615077285559461,0.0,0.00921058047519551,0.0
serah,0.060406827623641635,0.04845231856678383,0.0,0.0,0.0
serbia,0.0,0.0,0.0,0.005708138546059346,0.0
serikat,0.0,0.0,0.0,0.022832554184237384,0.0
serombong,0.0249575686087148,0.0,0.0,0.0,0.0
seru,0.0499151372174296,0.0,0.0,0.0,0.0
sesah,0.0499151372174296,0.0,0.0,0.0,0.0
sesal,0.0,0.0,0.0,0.005708138546059346,0.0
sesuai,0.0,0.0,0.0,0.03424883127635608,0.0
setia,0.0,0.0,0.0,0.0,0.021619189821103717
sevile,0.0,0.0,0.0,0.005708138546059346,0.0
seville,0.0,0.0,0.0,0.005708138546059346,0.0
siang,0.0,0.0,0.0,0.0,0.04323837964220743
sikap,0.0,0.0,0.0,0.005708138546059346,0.0
siklus,0.0,0.0,0.0,0.03995696982241542,0.0
siksa,0.04027121841576109,0.0,0.0312530449088076,0.0,0.0
simbol,0.0,0.06703300214577838,0.12971425238690712,0.007645613820192807,0.0
simbolis,0.0,0.01615077285559461,0.0,0.00921058047519551,0.0
simbolisme,0.0,0.0,0.0,0.005708138546059346,0.0
singkat,0.0,0.0,0.0,0.005708138546059346,0.0
sinode,0.0,0.0,0.0,0.011416277092118692,0.0
sinoptik,0.0,0.01615077285559461,0.0,0.004605290237597755,0.0
sipil,0.0,0.0,0.0,0.005708138546059346,0.0
siria,0.0,0.02001846666101936,0.0,0.0,0.0
sistem,0.0,0.0,0.0,0.022832554184237384,0.0
sistematis,0.0,0.0,0.0,0.005708138546059346,0.0
situ,0.0249575686087148,0.0,0.0,0.0,0.0
situasi,0.0,0.0,0.0,0.005708138546059346,0.0
sk,0.0,0.0,0.0,0.005708138546059346,0.0
skandinavia,0.0,0.0,0.0,0.005708138546059346,0.0
skar,0.0,0.0,0.0,0.005708138546059346,0.0
ske,0.0,0.0,0.0,0.005708138546059346,0.0
ski,0.0,0.0,0.0,0.005708138546059346,0.0
skir,0.0,0.0,0.0,0.005708138546059346,0.0
skotlandia,0.0,0.01615077285559461,0.0,0.004605290237597755,0.0
slavia,0.0,0.0,0.0,0.01712441563817804,0.0
slavonia,0.0,0.0,0.0,0.005708138546059346,0.0
society,0.0249575686087148,0.0,0.0,0.0,0.0
socrates,0.0,0.0,0.0,0.01712441563817804,0.0
sons,0.0,0.0,0.0,0.005708138546059346,0.0
sore,0.0,0.01615077285559461,0.0,0.013815870712793265,0.0
south,0.0249575686087148,0.0,0.0,0.0,0.0
spanyol,0.0,0.0,0.0,0.028540692730296732,0.0
spring,0.0,0.0,0.0,0.005708138546059346,0.0
st,0.0,0.02001846666101936,0.0,0.0,0.0
standar,0.0,0.0,0.0,0.005708138546059346,0.0
staurosimon,0.0,0.0,0.0,0.005708138546059346,0.0
ster,0.0,0.0,0.0,0.005708138546059346,0.0
stra,0.0,0.0,0.0,0.005708138546059346,0.0
strar,0.0,0.0,0.0,0.005708138546059346,0.0
strara,0.0,0.0,0.0,0.005708138546059346,0.0
stre,0.0,0.0,0.0,0.005708138546059346,0.0
stron,0.0,0.0,0.0,0.011416277092118692,0.0
suara,0.020135609207880545,0.0,0.0,0.004605290237597755,0.0
subuh,0.0,0.0,0.0,0.01712441563817804,0.0
subur,0.0,0.0,0.0,0.005708138546059346,0.0
suci,0.042181976438308476,0.033834164788445156,0.043647887360758045,0.06110144807769961,0.0
sucibahasa,0.0,0.02001846666101936,0.0,0.0,0.0
sui,0.0,0.0,0.0,0.0,0.021619189821103717
suka,0.0,0.0,0.0,0.005708138546059346,0.0
sukacita,0.0,0.0,0.0,0.01712441563817804,0.0
sumber,0.0,0.03230154571118922,0.0,0.00921058047519551,0.0
sungguh,0.0249575686087148,0.0,0.0,0.0,0.0
sunyi,0.0,0.0,0.0,0.005708138546059346,0.0
surgawi,0.0,0.0,0.0,0.005708138546059346,0.0
suriah,0.0,0.0,0.0,0.005708138546059346,0.0
suruh,0.0249575686087148,0.0,0.0,0.0,0.0
surya,0.0,0.0,0.0,0.01712441563817804,0.0
suryacandra,0.0,0.0,0.0,0.028540692730296732,0.0
swedia,0.0,0.0,0.0,0.011416277092118692,0.0
syahid,0.0,0.0,0.038737343603070074,0.0,0.0
syelamin,0.0,0.0,0.0,0.005708138546059346,0.0
syukur,0.0,0.06005539998305808,0.0,0.0,0.0
tabel,0.0,0.0,0.0,0.01712441563817804,0.0
tabir,0.0249575686087148,0.0,0.0,0.0,0.0
tahan,0.0,0.0,0.0,0.0,0.04323837964220743
takut,0.0249575686087148,0.0,0.0,0.0,0.0
taman,0.020135609207880545,0.0,0.0,0.004605290237597755,0.0
tampil,0.0499151372174296,0.0,0.0,0.0,0.0
tanah,0.0,0.01615077285559461,0.0,0.004605290237597755,0.0
tanda,0.0,0.02681320085831135,0.0,0.0038228069100964034,0.014478623385176305
tangan,0.060406827623641635,0.0,0.0,0.01842116095039102,0.0
tanggal,0.26176291970244714,0.0,0.0,0.21644864116709447,0.0
tanggalnyag,0.0,0.0,0.0,0.005708138546059346,0.0
tanggap,0.0,0.02001846666101936,0.0,0.0,0.0
tanggung,0.0249575686087148,0.0,0.0,0.0,0.0
tapak,0.0,0.0,0.0,0.005708138546059346,0.0
tara,0.0,0.0,0.0,0.005708138546059346,0.0
tarik,0.0,0.0,0.0,0.005708138546059346,0.0
taruh,0.0499151372174296,0.0,0.0,0.0,0.0
tata,0.0,0.18016619994917424,0.0,0.0,0.0
tatione,0.0,0.0,0.0,0.005708138546059346,0.0
taurat,0.0249575686087148,0.0,0.0,0.0,0.0
tebus,0.0,0.02001846666101936,0.0,0.0,0.0
tekan,0.0,0.0,0.0,0.005708138546059346,0.0
teknik,0.0,0.02001846666101936,0.0,0.0,0.0
tekun,0.0,0.0,0.0,0.005708138546059346,0.0
teladan,0.0,0.04845231856678383,0.0,0.0,0.017442226222178066
telanjang,0.0,0.02001846666101936,0.0,0.0,0.0
telur,0.0,0.0,0.0,0.07991393964483084,0.0
tema,0.0,0.0,0.0,0.011416277092118692,0.0
temu,0.0,0.01615077285559461,0.0,0.02763174142558653,0.0
tenggara,0.0,0.0,0.0,0.005708138546059346,0.0
tenggelam,0.0,0.0,0.0,0.005708138546059346,0.0
teologi,0.0,0.02001846666101936,0.0,0.0,0.0
terang,0.0,0.12920618284475688,0.0,0.004605290237597755,0.0
terap,0.0,0.0,0.0,0.005708138546059346,0.0
terbit,0.0,0.0,0.0,0.005708138546059346,0.0
teriak,0.0249575686087148,0.0,0.0,0.0,0.0
terima,0.0,0.01615077285559461,0.0,0.013815870712793265,0.0
terjemah,0.0,0.0,0.0,0.011416277092118692,0.0
ternak,0.0,0.0,0.0,0.005708138546059346,0.0
terpa,0.0,0.0,0.0,0.005708138546059346,0.0
teutonik,0.0,0.0,0.0,0.011416277092118692,0.0
the,0.0,0.0,0.0,0.011416277092118692,0.0
thursday,0.0,0.4404062665424259,0.0,0.0,0.0
tiang,0.0,0.0,0.0,0.011416277092118692,0.0
tidur,0.0,0.0,0.0,0.005708138546059346,0.0
tilas,0.0,0.0,0.0,0.005708138546059346,0.0
timbang,0.0,0.02001846666101936,0.0,0.0,0.0
timbul,0.01671437456655035,0.0,0.0,0.0038228069100964034,0.04343587015552891
timur,0.05014312369965104,0.013406600429155676,0.0,0.030582455280771227,0.0
timurjulian,0.0,0.0,0.0,0.005708138546059346,0.0
tindak,0.0,0.04003693332203872,0.0,0.0,0.0
tinggal,0.020135609207880545,0.0,0.0,0.00921058047519551,0.0
tiru,0.0,0.0,0.038737343603070074,0.0,0.0
titah,0.0,0.0,0.0,0.005708138546059346,0.0
titik,0.0,0.0,0.0,0.011416277092118692,0.0
tiup,0.0,0.0,0.0,0.005708138546059346,0.0
tobat,0.0,0.01615077285559461,0.0,0.0,0.12209558355524645
tolak,0.0,0.0,0.0,0.005708138546059346,0.0
total,0.0,0.0,0.0,0.005708138546059346,0.0
tradiri,0.0,0.0,0.0,0.005708138546059346,0.0
tradisi,0.0,0.013406600429155676,0.025942850477381423,0.08410175202212088,0.0
tradisional,0.0,0.02001846666101936,0.0,0.0,0.0
triduum,0.0,0.0,0.0,0.005708138546059346,0.0
trihari,0.0,0.0,0.0,0.005708138546059346,0.0
trompet,0.0,0.0,0.0,0.005708138546059346,0.0
tua,0.0,0.0,0.0,0.011416277092118692,0.0
tuan,0.0,0.0,0.0,0.022832554184237384,0.0
tubuh,0.0,0.03230154571118922,0.0,0.004605290237597755,0.0
tuduh,0.0499151372174296,0.0,0.0,0.0,0.0
tugas,0.0,0.0,0.0,0.005708138546059346,0.0
tugur,0.0,0.0,0.0,0.01712441563817804,0.0
tuhan,0.0,0.011278054929481718,0.021823943680379022,0.009647597064899939,0.012179874436041552
tuju,0.0,0.0,0.0625060898176152,0.00921058047519551,0.0
tujuh,0.0,0.0,0.0,0.013815870712793265,0.017442226222178066
tulis,0.020135609207880545,0.0,0.0,0.023026451187988774,0.0
tuntun,0.0,0.0,0.0,0.011416277092118692,0.0
turis,0.0,0.0,0.0,0.005708138546059346,0.0
turun,0.04027121841576109,0.0,0.0,0.00921058047519551,0.0
tutup,0.0,0.03230154571118922,0.0,0.004605290237597755,0.0
twente,0.0,0.0,0.0,0.005708138546059346,0.0
tyrol,0.0,0.0,0.0,0.005708138546059346,0.0
ubah,0.0,0.0,0.0,0.011416277092118692,0.0
ubi,0.0,0.02001846666101936,0.0,0.0,0.0
ukrainia,0.0,0.0,0.0,0.005708138546059346,0.0
ulang,0.0,0.0,0.0312530449088076,0.004605290237597755,0.0
umat,0.0,0.07894638450637202,0.13094366208227412,0.03537452257129978,0.08525912105229086
umur,0.0,0.0,0.0,0.004605290237597755,0.017442226222178066
undi,0.0249575686087148,0.0,0.0,0.0,0.0
undur,0.0,0.0,0.0,0.005708138546059346,0.0
ungu,0.0249575686087148,0.0,0.0,0.0,0.0
united,0.0,0.02001846666101936,0.0,0.0,0.0
unjung,0.0,0.0,0.0,0.011416277092118692,0.0
unsur,0.0,0.0,0.0,0.005708138546059346,0.0
upacara,0.0,0.06460309142237844,0.0,0.013815870712793265,0.0
urap,0.0,0.0,0.0,0.005708138546059346,0.0
urus,0.0249575686087148,0.0,0.0,0.0,0.0
urut,0.0,0.04003693332203872,0.0,0.0,0.0
usaha,0.01671437456655035,0.0,0.0,0.0038228069100964034,0.014478623385176305
usap,0.0,0.02001846666101936,0.0,0.0,0.0
usia,0.0,0.0,0.0,0.004605290237597755,0.17442226222178064
uskrs,0.0,0.0,0.0,0.011416277092118692,0.0
uskup,0.0,0.013406600429155676,0.0,0.03822806910096404,0.02895724677035261
uskupdi,0.0,0.0,0.0,0.005708138546059346,0.0
usul,0.0,0.0,0.0,0.022832554184237384,0.0
utama,0.059462075828580485,0.00953890662373093,0.01845855178311895,0.01903971021144369,0.03090497935875196
utara,0.0,0.0,0.0,0.011416277092118692,0.0
utuh,0.0,0.0,0.0,0.005708138546059346,0.0
utus,0.0,0.02001846666101936,0.0,0.0,0.0
variasi,0.0,0.0,0.0,0.011416277092118692,0.0
vaskrs,0.0,0.0,0.0,0.005708138546059346,0.0
velikden,0.0,0.0,0.0,0.011416277092118692,0.0
velikonoce,0.0,0.0,0.0,0.005708138546059346,0.0
velykden,0.0,0.0,0.0,0.005708138546059346,0.0
vernal,0.020135609207880545,0.0,0.0,0.004605290237597755,0.0
vi,0.0,0.0,0.0,0.0,0.021619189821103717
via,0.020135609207880545,0.0,0.0,0.004605290237597755,0.0
viktor,0.0,0.0,0.0,0.005708138546059346,0.0
vonis,0.0249575686087148,0.0,0.0,0.0,0.0
vyalikdzyen,0.0,0.0,0.0,0.005708138546059346,0.0
wafat,0.05014312369965104,0.0,0.0,0.0038228069100964034,0.014478623385176305
wajib,0.0,0.0,0.0,0.0,0.2378110880321409
wakil,0.0,0.02001846666101936,0.0,0.0,0.0
wali,0.12478784304357401,0.0,0.0,0.0,0.0
waligereja,0.0,0.0,0.0,0.0,0.06485756946331116
wanita,0.0,0.0,0.0,0.005708138546059346,0.0
warna,0.0,0.0,0.0625060898176152,0.004605290237597755,0.0
washington,0.0,0.0,0.0,0.005708138546059346,0.0
wayback,0.0,0.0,0.0,0.005708138546059346,0.0
whitby,0.0,0.0,0.0,0.005708138546059346,0.0
wi,0.0,0.0,0.0,0.005708138546059346,0.0
wielkanoc,0.0,0.0,0.0,0.005708138546059346,0.0
wilayah,0.0,0.0,0.0,0.011416277092118692,0.0
worship,0.0,0.02001846666101936,0.0,0.0,0.0
wrexham,0.0,0.04003693332203872,0.0,0.0,0.0
yahudi,0.10028624739930209,0.013406600429155676,0.0,0.1032157865726029,0.0
yerusalem,0.0,0.0,0.21877131436165317,0.013815870712793265,0.0
yesus,0.4400193611314956,0.1621614126034258,0.20304406961430843,0.09519855105721844,0.03090497935875196
yesusf,0.0,0.0,0.0,0.005708138546059346,0.0
yoh,0.0,0.02001846666101936,0.0,0.0,0.0
yohanes,0.014060658812769493,0.011278054929481718,0.043647887360758045,0.006431731376599959,0.0
yudas,0.01671437456655035,0.013406600429155676,0.0,0.0038228069100964034,0.0
yunani,0.0,0.01615077285559461,0.0,0.02763174142558653,0.0
yuridis,0.0,0.0,0.0,0.0,0.04323837964220743
zaman,0.01671437456655035,0.013406600429155676,0.0,0.01911403455048202,0.0
zerah,0.0,0.0,0.0,0.005708138546059346,0.0
ziarah,0.0,0.0,0.0,0.011416277092118692,0.0
